id,planejamento_id,ano,mes,periodo,data,despesas_basicas,despesas_dependentes,despesas_estilo,despesas_viagens,despesas_patrimoniais,financiamento_1,financiamento_2,financiamento_3,financiamento_4,financiamento_5,receita_ativa,receita_passiva,receita_patrimonio,inss,venda_ativos,desembolso_objetivos,despesas_totais,receitas_totais,cs,portfolio_inicial,total_vendas,projetos,saving,renta_dolar,portfolio_final,projetos_brl,projetos_usd,caixa,longevidade,gerado_em,versao
56,2,2027,8,46599,2027-08-01,23000,13000,13000,0,10723.99,4643.95,17018.92,9259.4,0,0,70000,0,15035.2,0,0,0,90646.26,85035.2,0,3953401.27,0,0,-5611.06,0,3960732.61,0,0,0,0,2025-08-13 11:17:17.661321,1
57,2,2027,9,46630,2027-09-01,23000,13000,13000,0,10723.99,4643.95,16956.9,9259.4,0,0,70000,0,15035.2,0,0,0,90584.24,85035.2,0,3960732.61,0,0,-5549.04,0,3968149.98,0,0,0,0,2025-08-13 11:17:17.832057,1
58,2,2027,10,46660,2027-10-01,23000,13000,13000,0,10723.99,4643.95,16894.88,9259.4,0,0,70000,0,15035.2,0,0,0,90522.22,85035.2,0,3968149.98,0,0,-5487.02,0,3975653.65,0,0,0,0,2025-08-13 11:17:18.017213,1
59,2,2027,11,46691,2027-11-01,23000,13000,13000,0,10723.99,4643.95,16832.86,9259.4,0,0,136666.33,0,15035.2,0,0,0,90460.2,151701.53,0,3975653.65,0,0,61241.33,0,4049910.23,0,0,0,0,2025-08-13 11:17:18.179593,1
60,2,2027,12,46721,2027-12-01,23000,13000,13000,55426,10723.99,4643.95,16770.84,9259.4,0,0,70000,0,15035.2,0,0,0,145824.18,85035.2,0,4049910.23,0,0,-60788.98,0,4002379.61,0,0,0,0,2025-08-13 11:17:18.349245,1
61,2,2028,1,46752,2028-01-01,23000,14000,13000,0,2681.39,4643.95,16708.82,9259.4,0,0,70000,0,15035.2,0,0,0,83293.56,85035.2,0,4002379.61,0,0,1741.64,0,4017224,0,0,0,0,2025-08-13 11:17:18.493899,1
62,2,2028,2,46783,2028-02-01,23000,14000,13000,0,4535.65,4643.95,16646.79,9259.4,0,0,70000,0,15035.2,0,0,0,85085.8,85035.2,0,4017224,0,0,-50.6,0,4030324.75,0,0,0,0,2025-08-13 11:17:18.672178,1
63,2,2028,3,46812,2028-03-01,23000,14000,13000,0,2681.39,4643.95,16584.77,9259.4,0,0,70000,0,15035.2,0,0,0,83169.51,85035.2,0,4030324.75,0,0,1865.69,0,4045384.67,0,0,0,0,2025-08-13 11:17:18.838022,1
64,2,2028,4,46843,2028-04-01,23000,14000,13000,0,2681.39,4643.95,16522.75,9259.4,0,0,135000,0,15035.2,0,0,0,83107.49,150035.2,0,4045384.67,0,0,66927.71,0,4125555.92,0,0,0,0,2025-08-13 11:17:19.002532,1
65,2,2028,5,46873,2028-05-01,23000,14000,13000,0,2681.39,4643.95,16460.73,9259.4,0,0,70000,0,15035.2,0,0,0,233045.47,85035.2,0,4125555.92,0,150000,-148010.27,0,3991051.64,0,0,0,0,2025-08-13 11:17:19.172673,1
66,2,2028,6,46904,2028-06-01,23000,14000,13000,0,2681.39,4643.95,16398.71,9259.4,0,0,70000,0,15035.2,0,0,0,82983.45,85035.2,0,3991051.64,0,0,2051.75,0,4006169.05,0,0,0,0,2025-08-13 11:17:19.33282,1
67,2,2028,7,46934,2028-07-01,23000,14000,13000,55426,2681.39,4643.95,16336.69,9259.4,0,0,70000,0,15035.2,0,0,0,138347.43,85035.2,0,4006169.05,0,0,-53312.23,0,3965971.98,0,0,0,0,2025-08-13 11:17:19.4904,1
68,2,2028,8,46965,2028-08-01,23000,14000,13000,0,2681.39,4643.95,16274.67,9259.4,0,0,70000,0,15035.2,0,0,0,82859.41,85035.2,0,3965971.98,0,0,2175.79,0,3981131.33,0,0,0,0,2025-08-13 11:17:19.652606,1
69,2,2028,9,46996,2028-09-01,23000,14000,13000,0,2681.39,4643.95,16212.65,9259.4,0,0,70000,0,15035.2,0,0,0,82797.39,85035.2,0,3981131.33,0,0,2237.81,0,3996402.33,0,0,0,0,2025-08-13 11:17:19.802215,1
70,2,2028,10,47026,2028-10-01,23000,14000,13000,0,2681.39,4643.95,16150.63,9259.4,0,0,70000,0,15035.2,0,0,0,82735.37,85035.2,0,3996402.33,0,0,2299.83,0,4011785.35,0,0,0,0,2025-08-13 11:17:19.997262,1
71,2,2028,11,47057,2028-11-01,23000,14000,13000,0,2681.39,4643.95,16088.6,9259.4,0,0,136666.33,0,15035.2,0,0,0,82673.35,151701.53,0,4011785.35,0,0,69028.18,0,4093947.07,0,0,0,0,2025-08-13 11:17:20.152457,1
72,2,2028,12,47087,2028-12-01,23000,14000,13000,55426,2681.39,4643.95,16026.58,9259.4,0,0,70000,0,15035.2,0,0,0,138037.32,85035.2,0,4093947.07,0,0,-53002.12,0,4054347.46,0,0,0,0,2025-08-13 11:17:20.320474,1
73,2,2029,1,47118,2029-01-01,23000,14000,13000,0,2681.39,4643.95,15964.56,9259.4,0,0,70000,0,15035.2,0,0,0,82549.3,85035.2,0,4054347.46,0,0,2485.9,0,4070106.24,0,0,0,0,2025-08-13 11:17:20.480349,1
74,2,2029,2,47149,2029-02-01,23000,14000,13000,0,4535.65,4643.95,15902.54,9259.4,0,0,70000,0,15035.2,0,0,0,84341.54,85035.2,0,4070106.24,0,0,693.66,0,4084124.37,0,0,0,0,2025-08-13 11:17:20.621572,1
75,2,2029,3,47177,2029-03-01,23000,14000,13000,0,2681.39,4643.95,15840.52,9259.4,0,0,70000,0,15035.2,0,0,0,82425.26,85035.2,0,4084124.37,0,0,2609.94,0,4100104.66,0,0,0,0,2025-08-13 11:17:20.78474,1
76,2,2029,4,47208,2029-04-01,23000,14000,13000,0,2681.39,4643.95,15778.5,9259.4,0,0,135000,0,15035.2,0,0,0,82363.24,150035.2,0,4100104.66,0,0,67671.96,0,4181199.3,0,0,0,0,2025-08-13 11:17:20.941077,1
77,2,2029,5,47238,2029-05-01,23000,14000,13000,0,2681.39,4643.95,15716.48,9259.4,0,0,70000,0,15035.2,0,0,0,82301.22,85035.2,0,4181199.3,0,0,2733.98,0,4197621.44,0,0,0,0,2025-08-13 11:17:21.100019,1
78,2,2029,6,47269,2029-06-01,23000,14000,13000,0,2681.39,4643.95,15654.46,9259.4,0,0,70000,0,15035.2,0,0,0,82239.2,85035.2,0,4197621.44,0,0,2796,0,4214159.36,0,0,0,0,2025-08-13 11:17:21.249422,1
79,2,2029,7,47299,2029-07-01,23000,14000,13000,55426,2681.39,4643.95,15592.44,9259.4,0,0,70000,0,15035.2,0,0,0,137603.18,85035.2,0,4214159.36,0,0,-52567.98,0,4175387.45,0,0,0,0,2025-08-13 11:17:21.407503,1
80,2,2029,8,47330,2029-08-01,23000,14000,13000,0,2681.39,4643.95,15530.41,9259.4,0,0,70000,0,15035.2,0,0,0,82115.16,85035.2,0,4175387.45,0,0,2920.04,0,4191976.62,0,0,0,0,2025-08-13 11:17:21.569326,1
81,2,2029,9,47361,2029-09-01,23000,14000,13000,0,2681.39,4643.95,15468.39,9259.4,0,0,70000,0,15035.2,0,0,0,82053.13,85035.2,0,4191976.62,0,0,2982.07,0,4208682.13,0,0,0,0,2025-08-13 11:17:21.732065,1
82,2,2029,10,47391,2029-10-01,23000,14000,13000,0,2681.39,4643.95,15406.37,9259.4,0,0,70000,0,15035.2,0,0,0,81991.11,85035.2,0,4208682.13,0,0,3044.09,0,4225504.34,0,0,0,0,2025-08-13 11:17:21.880905,1
83,2,2029,11,47422,2029-11-01,23000,14000,13000,0,2681.39,4643.95,15344.35,9259.4,0,0,136666.33,0,15035.2,0,0,0,81929.09,151701.53,0,4225504.34,0,0,69772.44,0,4309109.98,0,0,0,0,2025-08-13 11:17:22.027421,1
84,2,2029,12,47452,2029-12-01,23000,14000,13000,55426,2681.39,4643.95,15282.33,9259.4,0,0,70000,0,15035.2,0,0,0,137293.07,85035.2,0,4309109.98,0,0,-52257.87,0,4270959.02,0,0,0,0,2025-08-13 11:17:22.184413,1
85,2,2030,1,47483,2030-01-01,23000,20085.2,13000,0,2681.39,4643.95,15220.31,9259.4,0,0,70000,0,15035.2,0,0,0,87890.25,85035.2,0,4270959.02,0,0,-2855.05,0,4282085.97,0,0,0,0,2025-08-13 11:17:22.341243,1
86,2,2030,2,47514,2030-02-01,23000,20085.2,13000,0,4535.65,4643.95,15158.29,9259.4,0,0,70000,0,15035.2,0,0,0,89682.49,85035.2,0,4282085.97,0,0,-4647.29,0,4291457.12,0,0,0,0,2025-08-13 11:17:22.528456,1
87,2,2030,3,47542,2030-03-01,23000,20085.2,13000,0,2681.39,4643.95,15096.27,9259.4,0,0,70000,0,15035.2,0,0,0,87766.21,85035.2,0,4291457.12,0,0,-2731.01,0,4302775.23,0,0,0,0,2025-08-13 11:17:22.679979,1
88,2,2030,4,47573,2030-04-01,23000,20085.2,13000,0,2681.39,4643.95,15034.25,9259.4,0,0,135000,0,15035.2,0,0,0,87704.19,150035.2,0,4302775.23,0,0,62331.01,0,4379192.41,0,0,0,0,2025-08-13 11:17:22.83007,1
89,2,2030,5,47603,2030-05-01,23000,20085.2,13000,0,2681.39,4643.95,14972.22,9259.4,0,0,70000,0,15035.2,0,0,0,87642.17,85035.2,0,4379192.41,0,0,-2606.97,0,4390921.78,0,0,0,0,2025-08-13 11:17:22.990041,1
90,2,2030,6,47634,2030-06-01,23000,20085.2,13000,0,2681.39,4643.95,14910.2,9259.4,0,0,70000,0,15035.2,0,0,0,87580.14,85035.2,0,4390921.78,0,0,-2544.94,0,4402751.57,0,0,0,0,2025-08-13 11:17:23.150498,1
91,2,2030,7,47664,2030-07-01,23000,20085.2,13000,55426,2681.39,4643.95,14848.18,9259.4,0,0,70000,0,15035.2,0,0,0,142944.12,85035.2,0,4402751.57,0,0,-57908.92,0,4359256.11,0,0,0,0,2025-08-13 11:17:23.32309,1
92,2,2030,8,47695,2030-08-01,23000,20085.2,13000,0,2681.39,4643.95,14786.16,9259.4,0,0,70000,0,15035.2,0,0,0,87456.1,85035.2,0,4359256.11,0,0,-2420.9,0,4371106.27,0,0,0,0,2025-08-13 11:17:23.479355,1
93,2,2030,9,47726,2030-09-01,23000,20085.2,13000,0,2681.39,4643.95,14724.14,9259.4,0,0,70000,0,15035.2,0,0,0,87394.08,85035.2,0,4371106.27,0,0,-2358.88,0,4383057.26,0,0,0,0,2025-08-13 11:17:23.652362,1
94,2,2030,10,47756,2030-10-01,23000,20085.2,13000,0,2681.39,4643.95,14662.12,9259.4,0,0,70000,0,15035.2,0,0,0,87332.06,85035.2,0,4383057.26,0,0,-2296.86,0,4395109.38,0,0,0,0,2025-08-13 11:17:23.858517,1
95,2,2030,11,47787,2030-11-01,23000,20085.2,13000,0,2681.39,4643.95,14600.1,9259.4,0,0,136666.33,0,15035.2,0,0,0,87270.04,151701.53,0,4395109.38,0,0,64431.49,0,4473929.32,0,0,0,0,2025-08-13 11:17:24.058689,1
96,2,2030,12,47817,2030-12-01,23000,20085.2,13000,55426,2681.39,4643.95,14538.08,9259.4,0,0,70000,0,15035.2,0,0,0,142634.02,85035.2,0,4473929.32,0,0,-57598.82,0,4430976.98,0,0,0,0,2025-08-13 11:17:24.217102,1
97,2,2031,1,47848,2031-01-01,23000,21085.2,13000,0,2681.39,4643.95,14476.06,9259.4,0,0,70000,0,15035.2,0,0,0,88146,85035.2,0,4430976.98,0,0,-3110.8,0,4442372.05,0,0,0,0,2025-08-13 11:17:24.372404,1
98,2,2031,2,47879,2031-02-01,23000,21085.2,13000,0,4535.65,4643.95,14414.03,9259.4,0,0,70000,0,15035.2,0,0,0,89938.24,85035.2,0,4442372.05,0,0,-4903.04,0,4452012.18,0,0,0,0,2025-08-13 11:17:24.54703,1
99,2,2031,3,47907,2031-03-01,23000,21085.2,13000,0,2681.39,4643.95,14352.01,9259.4,0,0,70000,0,15035.2,0,0,0,88021.96,85035.2,0,4452012.18,0,0,-2986.76,0,4463600.16,0,0,0,0,2025-08-13 11:17:24.70493,1
100,2,2031,4,47938,2031-04-01,23000,21085.2,13000,0,2681.39,4643.95,14289.99,9259.4,0,0,135000,0,15035.2,0,0,0,87959.93,150035.2,0,4463600.16,0,0,62075.27,0,4540288.09,0,0,0,0,2025-08-13 11:17:24.85754,1
101,2,2031,5,47968,2031-05-01,23000,21085.2,13000,0,2681.39,4643.95,14227.97,9259.4,0,0,70000,0,15035.2,0,0,0,87897.91,85035.2,0,4540288.09,0,0,-2862.71,0,4552289.1,0,0,0,0,2025-08-13 11:17:25.016971,1
102,2,2031,6,47999,2031-06-01,23000,21085.2,13000,0,2681.39,4643.95,14165.95,9259.4,0,0,70000,0,15035.2,0,0,0,87835.89,85035.2,0,4552289.1,0,0,-2800.69,0,4564391.42,0,0,0,0,2025-08-13 11:17:25.168506,1
103,2,2031,7,48029,2031-07-01,23000,21085.2,13000,55426,2681.39,4643.95,14103.93,9259.4,0,0,70000,0,15035.2,0,0,0,143199.87,85035.2,0,4564391.42,0,0,-58164.67,0,4521169.38,0,0,0,0,2025-08-13 11:17:25.322925,1
104,2,2031,8,48060,2031-08-01,23000,21085.2,13000,0,2681.39,4643.95,14041.91,9259.4,0,0,70000,0,15035.2,0,0,0,87711.85,85035.2,0,4521169.38,0,0,-2676.65,0,4533293.86,0,0,0,0,2025-08-13 11:17:25.4765,1
105,2,2031,9,48091,2031-09-01,23000,21085.2,13000,0,2681.39,4643.95,13979.89,9259.4,0,0,70000,0,15035.2,0,0,0,87649.83,85035.2,0,4533293.86,0,0,-2614.63,0,4545520.05,0,0,0,0,2025-08-13 11:17:25.626892,1
106,2,2031,10,48121,2031-10-01,23000,21085.2,13000,0,2681.39,4643.95,13917.87,9259.4,0,0,70000,0,15035.2,0,0,0,87587.81,85035.2,0,4545520.05,0,0,-2552.61,0,4557848.3,0,0,0,0,2025-08-13 11:17:25.793996,1
107,2,2031,11,48152,2031-11-01,23000,21085.2,13000,0,2681.39,4643.95,13855.84,9259.4,0,0,136666.33,0,15035.2,0,0,0,87525.79,151701.53,0,4557848.3,0,0,64175.74,0,4636945.25,0,0,0,0,2025-08-13 11:17:25.955603,1
108,2,2031,12,48182,2031-12-01,23000,21085.2,13000,55426,2681.39,4643.95,13793.82,9259.4,0,0,70000,0,15035.2,0,0,0,142889.77,85035.2,0,4636945.25,0,0,-57854.57,0,4594270.84,0,0,0,0,2025-08-13 11:17:26.118208,1
109,2,2032,1,48213,2032-01-01,23000,16000,13000,0,2681.39,4643.95,13731.8,9259.4,0,0,70000,0,15035.2,0,0,0,82316.54,85035.2,0,4594270.84,0,0,2718.66,0,4612029.94,0,0,0,0,2025-08-13 11:17:26.276937,1
110,2,2032,2,48244,2032-02-01,23000,16000,13000,0,4535.65,4643.95,13669.78,9259.4,0,0,70000,0,15035.2,0,0,0,84108.78,85035.2,0,4612029.94,0,0,926.42,0,4628054.94,0,0,0,0,2025-08-13 11:17:26.428808,1
111,2,2032,3,48273,2032-03-01,23000,16000,13000,0,2681.39,4643.95,13607.76,9259.4,0,0,70000,0,15035.2,0,0,0,82192.5,85035.2,0,4628054.94,0,0,2842.7,0,4646048.69,0,0,0,0,2025-08-13 11:17:26.5853,1
112,2,2032,4,48304,2032-04-01,23000,16000,13000,0,2681.39,4643.95,13545.74,9259.4,0,0,135000,0,15035.2,0,0,0,82130.48,150035.2,0,4646048.69,0,0,67904.72,0,4729163.36,0,0,0,0,2025-08-13 11:17:26.750865,1
113,2,2032,5,48334,2032-05-01,23000,16000,13000,0,2681.39,4643.95,13483.72,9259.4,0,0,70000,0,15035.2,0,0,0,82068.46,85035.2,0,4729163.36,0,0,2966.74,0,4747612.15,0,0,0,0,2025-08-13 11:17:26.907348,1
114,2,2032,6,48365,2032-06-01,23000,16000,13000,0,2681.39,4643.95,13421.7,9259.4,0,0,70000,0,15035.2,0,0,0,82006.44,85035.2,0,4747612.15,0,0,3028.76,0,4766183.36,0,0,0,0,2025-08-13 11:17:27.068292,1
115,2,2032,7,48395,2032-07-01,23000,16000,13000,55426,2681.39,4643.95,13359.68,9259.4,0,0,70000,0,15035.2,0,0,0,137370.42,85035.2,0,4766183.36,0,0,-52335.22,0,4729451.39,0,0,0,0,2025-08-13 11:17:27.221192,1
116,2,2032,8,48426,2032-08-01,23000,16000,13000,0,2681.39,4643.95,13297.65,9259.4,0,0,70000,0,15035.2,0,0,0,81882.4,85035.2,0,4729451.39,0,0,3152.8,0,4748087.18,0,0,0,0,2025-08-13 11:17:27.38348,1
117,2,2032,9,48457,2032-09-01,23000,16000,13000,0,2681.39,4643.95,13235.63,9259.4,0,0,70000,0,15035.2,0,0,0,81820.38,85035.2,0,4748087.18,0,0,3214.82,0,4766846.01,0,0,0,0,2025-08-13 11:17:27.562796,1
118,2,2032,10,48487,2032-10-01,23000,16000,13000,0,2681.39,4643.95,13173.61,9259.4,0,0,70000,0,15035.2,0,0,0,81758.35,85035.2,0,4766846.01,0,0,3276.85,0,4785728.27,0,0,0,0,2025-08-13 11:17:27.734777,1
119,2,2032,11,48518,2032-11-01,23000,16000,13000,0,2681.39,4643.95,13111.59,9259.4,0,0,136666.33,0,15035.2,0,0,0,81696.33,151701.53,0,4785728.27,0,0,70005.2,0,4871400.69,0,0,0,0,2025-08-13 11:17:27.933893,1
120,2,2032,12,48548,2032-12-01,23000,16000,13000,55426,2681.39,4643.95,13049.57,9259.4,0,0,70000,0,15035.2,0,0,0,137060.31,85035.2,0,4871400.69,0,0,-52025.11,0,4835323.28,0,0,0,0,2025-08-13 11:17:28.090712,1
121,2,2033,1,48579,2033-01-01,23000,16000,13000,0,2681.39,4643.95,12987.55,9259.4,0,0,70000,0,15035.2,0,0,0,81572.29,85035.2,0,4835323.28,0,0,3462.91,0,4854615.78,0,0,0,0,2025-08-13 11:17:28.254734,1
122,2,2033,2,48610,2033-02-01,23000,16000,13000,0,4535.65,4643.95,12925.53,9259.4,0,0,70000,0,15035.2,0,0,0,83364.53,85035.2,0,4854615.78,0,0,1670.67,0,4872179.2,0,0,0,0,2025-08-13 11:17:28.399435,1
123,2,2033,3,48638,2033-03-01,23000,16000,13000,0,2681.39,4643.95,12863.51,9259.4,0,0,70000,0,15035.2,0,0,0,81448.25,85035.2,0,4872179.2,0,0,3586.95,0,4891716.4,0,0,0,0,2025-08-13 11:17:28.54709,1
124,2,2033,4,48669,2033-04-01,23000,16000,13000,0,2681.39,4643.95,12801.49,9259.4,0,0,135000,0,15035.2,0,0,0,81386.23,150035.2,0,4891716.4,0,0,68648.97,0,4976379.58,0,0,0,0,2025-08-13 11:17:28.712871,1
125,2,2033,5,48699,2033-05-01,23000,16000,13000,0,2681.39,4643.95,12739.47,9259.4,0,0,70000,0,15035.2,0,0,0,81324.21,85035.2,0,4976379.58,0,0,3710.99,0,4996381.94,0,0,0,0,2025-08-13 11:17:28.87232,1
126,2,2033,6,48730,2033-06-01,23000,16000,13000,0,2681.39,4643.95,12677.44,9259.4,0,0,70000,0,15035.2,0,0,0,81262.19,85035.2,0,4996381.94,0,0,3773.01,0,5016511.81,0,0,0,0,2025-08-13 11:17:29.053415,1
127,2,2033,7,48760,2033-07-01,23000,16000,13000,55426,2681.39,4643.95,12615.42,9259.4,0,0,70000,0,15035.2,0,0,0,136626.16,85035.2,0,5016511.81,0,0,-51590.96,0,4981343.6,0,0,0,0,2025-08-13 11:17:29.231557,1
128,2,2033,8,48791,2033-08-01,23000,16000,13000,0,2681.39,4643.95,12553.4,9259.4,0,0,70000,0,15035.2,0,0,0,81138.14,85035.2,0,4981343.6,0,0,3897.06,0,5001548.28,0,0,0,0,2025-08-13 11:17:29.385334,1
129,2,2033,9,48822,2033-09-01,23000,16000,13000,0,2681.39,4643.95,12491.38,9259.4,0,0,70000,0,15035.2,0,0,0,81076.12,85035.2,0,5001548.28,0,0,3959.08,0,5021881.12,0,0,0,0,2025-08-13 11:17:29.552693,1
130,2,2033,10,48852,2033-10-01,23000,16000,13000,0,2681.39,4643.95,12429.36,9259.4,0,0,70000,0,15035.2,0,0,0,81014.1,85035.2,0,5021881.12,0,0,4021.1,0,5042342.55,0,0,0,0,2025-08-13 11:17:29.717157,1
131,2,2033,11,48883,2033-11-01,23000,16000,13000,0,2681.39,4643.95,12367.34,9259.4,0,0,136666.33,0,15035.2,0,0,0,80952.08,151701.53,0,5042342.55,0,0,70749.45,0,5129599.32,0,0,0,0,2025-08-13 11:17:29.866607,1
132,2,2033,12,48913,2033-12-01,23000,16000,13000,55426,2681.39,4643.95,12305.32,9259.4,0,0,70000,0,15035.2,0,0,0,136316.06,85035.2,0,5129599.32,0,0,-51280.86,0,5095111.44,0,0,0,0,2025-08-13 11:17:30.034042,1
133,2,2034,1,48944,2034-01-01,23000,16000,13000,0,2681.39,4643.95,12243.3,9259.4,0,0,70000,0,15035.2,0,0,0,80828.04,85035.2,0,5095111.44,0,0,4207.16,0,5115998.67,0,0,0,0,2025-08-13 11:17:30.213055,1
134,2,2034,2,48975,2034-02-01,23000,16000,13000,0,4535.65,4643.95,12181.28,9259.4,0,0,70000,0,15035.2,0,0,0,82620.28,85035.2,0,5115998.67,0,0,2414.92,0,5135162.04,0,0,0,0,2025-08-13 11:17:30.359353,1
135,2,2034,3,49003,2034-03-01,23000,16000,13000,0,2681.39,4643.95,12119.25,9259.4,0,0,70000,0,15035.2,0,0,0,80704,85035.2,0,5135162.04,0,0,4331.2,0,5156304.43,0,0,0,0,2025-08-13 11:17:30.516713,1
136,2,2034,4,49034,2034-04-01,23000,16000,13000,0,2681.39,4643.95,12057.23,9259.4,0,0,135000,0,15035.2,0,0,0,80641.97,150035.2,0,5156304.43,0,0,69393.23,0,5242578.05,0,0,0,0,2025-08-13 11:17:30.670321,1
137,2,2034,5,49064,2034-05-01,23000,16000,13000,0,2681.39,4643.95,11995.21,9259.4,0,0,70000,0,15035.2,0,0,0,80579.95,85035.2,0,5242578.05,0,0,4455.25,0,5264196.13,0,0,0,0,2025-08-13 11:17:30.817934,1
138,2,2034,6,49095,2034-06-01,23000,16000,13000,0,2681.39,4643.95,11933.19,9259.4,0,0,70000,0,15035.2,0,0,0,80517.93,85035.2,0,5264196.13,0,0,4517.27,0,5285947.01,0,0,0,0,2025-08-13 11:17:30.966473,1
139,2,2034,7,49125,2034-07-01,23000,16000,13000,55426,2681.39,4643.95,11871.17,9259.4,0,0,70000,0,15035.2,0,0,0,135881.91,85035.2,0,5285947.01,0,0,-50846.71,0,5252405.11,0,0,0,0,2025-08-13 11:17:31.119575,1
140,2,2034,8,49156,2034-08-01,23000,16000,13000,0,2681.39,4643.95,11809.15,9259.4,0,0,70000,0,15035.2,0,0,0,80393.89,85035.2,0,5252405.11,0,0,4641.31,0,5274241.43,0,0,0,0,2025-08-13 11:17:31.26046,1
141,2,2034,9,49187,2034-09-01,23000,16000,13000,0,2681.39,4643.95,11747.13,9259.4,0,0,70000,0,15035.2,0,0,0,80331.87,85035.2,0,5274241.43,0,0,4703.33,0,5296211.26,0,0,0,0,2025-08-13 11:17:31.424285,1
142,2,2034,10,49217,2034-10-01,23000,16000,13000,0,2681.39,4643.95,11685.11,9259.4,0,0,70000,0,15035.2,0,0,0,80269.85,85035.2,0,5296211.26,0,0,4765.35,0,5318315.03,0,0,0,0,2025-08-13 11:17:31.568599,1
143,2,2034,11,49248,2034-11-01,23000,16000,13000,0,2681.39,4643.95,11623.09,9259.4,0,0,136666.33,0,15035.2,0,0,0,80207.83,151701.53,0,5318315.03,0,0,71493.7,0,5407219.51,0,0,0,0,2025-08-13 11:17:31.720131,1
144,2,2034,12,49278,2034-12-01,23000,16000,13000,55426,2681.39,4643.95,11561.06,9259.4,0,0,70000,0,15035.2,0,0,0,135571.81,85035.2,0,5407219.51,0,0,-50536.61,0,5374384.73,0,0,0,0,2025-08-13 11:17:31.874258,1
145,2,2035,1,49309,2035-01-01,23000,17000,13000,0,2681.39,4643.95,11499.04,9259.4,0,0,70000,0,15035.2,0,824404.88,0,81083.78,909440.08,0,5374384.73,824404.88,0,828356.29,0,6220335.36,0,0,0,0,2025-08-13 11:17:32.03449,1
146,2,2035,2,49340,2035-02-01,23000,17000,13000,0,3150,4643.95,11437.02,0,0,0,70000,0,3950,0,0,0,72230.97,73950,0,6220335.36,0,0,1719.03,0,6242418.15,0,0,0,0,2025-08-13 11:17:32.190547,1
147,2,2035,3,49368,2035-03-01,23000,17000,13000,0,1850,4643.95,11375,0,0,0,70000,0,3950,0,0,0,70868.95,73950,0,6242418.15,0,0,3081.05,0,6265935.25,0,0,0,0,2025-08-13 11:17:32.335895,1
148,2,2035,4,49399,2035-04-01,23000,17000,13000,0,1850,4643.95,11312.98,0,0,0,135000,0,3950,0,0,0,70806.93,138950,0,6265935.25,0,0,68143.07,0,6354591.36,0,0,0,0,2025-08-13 11:17:32.516521,1
149,2,2035,5,49429,2035-05-01,23000,17000,13000,0,1850,4643.95,11250.96,0,0,0,70000,0,3950,0,0,0,70744.91,73950,0,6354591.36,0,0,3205.09,0,6378599.73,0,0,0,0,2025-08-13 11:17:32.710025,1
150,2,2035,6,49460,2035-06-01,23000,17000,13000,0,1850,4643.95,11188.94,0,0,0,70000,0,3950,0,0,0,70682.89,73950,0,6378599.73,0,0,3267.11,0,6402748.72,0,0,0,0,2025-08-13 11:17:32.89393,1
151,2,2035,7,49490,2035-07-01,23000,17000,13000,55426,1850,4643.95,11126.92,0,0,0,70000,0,3950,0,0,0,126046.87,73950,0,6402748.72,0,0,-52096.87,0,6371612.79,0,0,0,0,2025-08-13 11:17:33.069582,1
152,2,2035,8,49521,2035-08-01,23000,17000,13000,0,1850,4643.95,11064.9,0,0,0,70000,0,3950,0,0,0,70558.85,73950,0,6371612.79,0,0,3391.15,0,6395862.95,0,0,0,0,2025-08-13 11:17:33.270086,1
153,2,2035,9,49552,2035-09-01,23000,17000,13000,0,1850,4643.95,11002.87,0,0,0,70000,0,3950,0,0,0,70496.82,73950,0,6395862.95,0,0,3453.18,0,6420254.51,0,0,0,0,2025-08-13 11:17:33.427245,1
154,2,2035,10,49582,2035-10-01,23000,17000,13000,0,1850,4643.95,10940.85,0,0,0,70000,0,3950,0,0,0,70434.8,73950,0,6420254.51,0,0,3515.2,0,6444787.95,0,0,0,0,2025-08-13 11:17:33.607625,1
155,2,2035,11,49613,2035-11-01,23000,17000,13000,0,1850,4643.95,10878.83,0,0,0,136666.33,0,3950,0,0,0,70372.78,140616.33,0,6444787.95,0,0,70243.55,0,6536130.06,0,0,0,0,2025-08-13 11:17:33.760798,1
156,2,2035,12,49643,2035-12-01,23000,17000,13000,55426,1850,4643.95,10816.81,0,0,0,70000,0,3950,0,0,0,125736.76,73950,0,6536130.06,0,0,-51786.76,0,6505740.89,0,0,0,0,2025-08-13 11:17:33.943711,1
157,2,2036,1,49674,2036-01-01,23000,11000,13000,0,1850,4643.95,10754.79,0,0,0,70000,0,3950,0,458941.18,0,64248.74,532891.18,0,6505740.89,458941.18,0,468642.44,0,6995681.43,0,0,0,0,2025-08-13 11:17:34.109168,1
158,2,2036,2,49705,2036-02-01,23000,11000,13000,0,2200,0,10692.77,0,0,0,70000,0,0,0,0,0,59892.77,70000,0,6995681.43,0,0,10107.23,0,7028690.7,0,0,0,0,2025-08-13 11:17:34.274436,1
159,2,2036,3,49734,2036-03-01,23000,11000,13000,0,1000,0,10630.75,0,0,0,70000,0,0,0,0,0,58630.75,70000,0,7028690.7,0,0,11369.25,0,7063070.06,0,0,0,0,2025-08-13 11:17:34.443074,1
160,2,2036,4,49765,2036-04-01,23000,11000,13000,0,1000,0,10568.73,0,0,0,135000,0,0,0,0,0,58568.73,135000,0,7063070.06,0,0,76431.27,0,7162623.99,0,0,0,0,2025-08-13 11:17:34.631309,1
